item_id;product;domain_id;sold_quantity;title;tags;category_id;price;seller_address.country.name;official_store_id;condition;start_time;listing_type_id;seller_address.state.name;catalog_product_id;seller_id;health;initial_quantity;warranty;available_quantity;original_price;base_price;questions_total;user_user_type;user_seller_reputation.transactions.ratings.negative;user_seller_reputation.transactions.ratings.positive;user_seller_reputation.level_id;user_seller_reputation.transactions.ratings.neutral;user_nickname;user_seller_reputation.transactions.completed;user_seller_reputation.transactions.canceled;user_seller_reputation.power_seller_status;product_domain_id;product_name
MLA871042084;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 15  2011 Quadcore I7 8g 500g Hd Bateria Nueva;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;80000.0;Argentina;;used;2020-07-31T12:29:35.000Z;gold_special;Capital Federal;;164032151;0.66;1;Garantía del vendedor: 1 meses;1;;80000.0;;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;;
MLA901131516;Apple Macbook;MLA-NOTEBOOKS;0;Macbook White Unibody (mid 2010);['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;27000.0;Argentina;;used;2020-12-15T13:27:51.000Z;gold_special;Buenos Aires;;45305084;0.75;1;Sin garantía;1;;27000.0;;normal;0.0;1.0;;0.0;FRANCO_TUV;1.0;1.0;;;
MLA902700328;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Air M1 2021 256gb 8gb 8 Cores Garantía Oficial;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;299999.0;Argentina;;new;2020-12-30T20:08:24.000Z;gold_pro;Capital Federal;MLA16591146;225480741;1;48;Garantía de fábrica: 12 meses;1;;299999.0;;normal;0.0;1.0;5_green;0.0;MLSERCOFIN;4411.0;336.0;platinum;MLA-NOTEBOOKS;Apple MacBook Air A2337
MLA903910913;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 13 I5 2.5 Ghz 4gb - Ssd 120gb + 500gb 290 Ciclos;['immediate_payment', 'cart_eligible'];MLA1652;110000.0;Argentina;;used;2021-01-12T02:17:26.000Z;gold_special;Capital Federal;;42230407;0.88;1;Sin garantía;1;;110000.0;;normal;0.0;1.0;5_green;0.0;DCELECTRONICASHOP;720.0;37.0;silver;;
MLA903603208;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Air Apple Intel Core I5 Ram 4gb 13,3 Inch ;['immediate_payment', 'cart_eligible'];MLA1652;87000.0;Argentina;;used;2021-01-08T18:16:00.000Z;gold_special;Capital Federal;;36552322;0.55;1;Sin garantía;1;;87000.0;;normal;0.01;0.98;5_green;0.01;GRIMAXARGENTINA.COM.AR;9465.0;1042.0;platinum;;
MLA885221297;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 13 I7 16gb 1tb Touch Bar Español Open-box;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;359999.0;Argentina;;used;2020-10-24T05:33:52.000Z;gold_special;Capital Federal;MLA15552876;78024526;0.77;1;Sin garantía;1;;359999.0;;normal;0.02;0.97;5_green;0.01;IMPORTADORAFOTOGRAFICA;37087.0;2563.0;platinum;MLA-NOTEBOOKS;Apple MacBook Pro A1989 (2019)
MLA866525271;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro (2009) 4gb 256mb (usada);['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;60000.0;Argentina;;used;2020-07-05T20:16:14.000Z;gold_special;Buenos Aires;;59106956;0.55;1;Sin garantía;1;;60000.0;;normal;0.0;1.0;5_green;0.0;SAM BONITAS;72.0;6.0;;;
MLA900122216;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook 12 Retina. M7 8gb 512gb Ssd. Customizada;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;234999.0;Argentina;;used;2020-12-06T16:23:33.000Z;gold_special;Capital Federal;;4642354;0.75;1;Sin garantía;1;;234999.0;;normal;0.0;1.0;;0.0;SEBABIG;6.0;0.0;;;
MLA884853377;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 13-inch Early 2011 - 12 Ram - Ssd 120 + Hdd 320;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;90000.0;Argentina;;used;2020-10-21T20:20:08.000Z;gold_special;Buenos Aires;;109902;0.75;1;Sin garantía;1;;90000.0;4.0;normal;0.06;0.94;;0.0;SEBAEEE;3.0;0.0;;;
MLA902823163;Apple Macbook;MLA-NOTEBOOKS;0;Macbookpro 15 Mid 2015 Precio Actualizado!;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;190000.0;Argentina;;used;2021-01-01T18:57:46.000Z;gold_special;Capital Federal;;79405037;0.75;1;Sin garantía;1;;190000.0;;normal;0.0;1.0;;0.0;CARLOSRODRIGOME;7.0;0.0;;;
MLA868604370;Apple Macbook;MLA-NOTEBOOKS;4;Macbook Pro Repuestos;['poor_quality_picture', 'dragged_bids_and_visits', 'immediate_payment', 'cart_eligible'];MLA1652;100.0;Argentina;;used;2020-07-17T05:08:38.000Z;gold_special;Capital Federal;;237211563;0.87;5;Garantía del vendedor: 7 días;1;;100.0;;normal;0.02;0.98;5_green;0.0;TECNISERVICIOVENEZUELARGENTIN;62.0;4.0;;;
MLA846274195;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 2009;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;63000.0;Argentina;;used;2020-03-31T06:09:17.000Z;gold_pro;Buenos Aires;;376999681;0.62;1;Sin garantía;1;;63000.0;;normal;0.0;1.0;;0.0;GUEL4987242;1.0;2.0;;;
MLA901670940;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro Thunderbolt - 16gb Ram I5 Ssd 256 - A1708 Perfec;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;239999.0;Argentina;;used;2020-12-19T18:14:37.000Z;gold_special;Capital Federal;MLA15562880;203958313;0.77;1;Sin garantía;1;;239999.0;;normal;0.0;0.97;5_green;0.03;WEIVEN STUDIO;76.0;8.0;;MLA-NOTEBOOKS;Apple MacBook Pro A1708 (Mid 2017)
MLA903784259;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro Retina 13 - 2015 - 2,9ghz - I5 - 512gb - 800 Cic;['immediate_payment', 'cart_eligible'];MLA1652;150000.0;Argentina;;used;2021-01-10T22:21:14.000Z;gold_special;Capital Federal;MLA15741417;165560017;0.77;1;Garantía del vendedor: 2 meses;1;;150000.0;;normal;0.01;0.96;5_green;0.03;EMOHOME;5426.0;207.0;gold;MLA-NOTEBOOKS;Apple MacBook Pro A1502
MLA883264449;Apple Macbook;MLA-NOTEBOOKS;1;Laptop Apple Macbook Pro 10 16gb Ram 512gb Pantalla 13.3;['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;399999.0;Argentina;;new;2020-10-09T20:08:49.000Z;gold_special;Capital Federal;;284824585;0.8;4;Garantía del vendedor: 3 meses;1;;399999.0;;normal;0.05;0.93;5_green;0.02;SKY.VISION ELECTRONICA;16713.0;1705.0;platinum;;
MLA901230510;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 13.3  I5 8gb Ssd 256gb Touchbar Muhr2ll/a;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;265000.0;Argentina;;new;2020-12-16T04:55:12.000Z;gold_special;Capital Federal;MLA15552876;10716498;0.8;1;Garantía de fábrica: 12 meses;1;;265000.0;;normal;0.0;1.0;5_green;0.0;-XYZHARD-;190.0;12.0;silver;MLA-NOTEBOOKS;Apple MacBook Pro A1989 (2019)
MLA899841183;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 13-inch  Early 2015 Con Retina Display,;['immediate_payment', 'cart_eligible'];MLA1652;110000.0;Argentina;;used;2020-12-03T18:40:06.000Z;gold_special;Capital Federal;MLA15741417;61356093;0.66;1;Sin garantía;1;;110000.0;;normal;0.0;1.0;;0.0;BALUCOHEN;0.0;0.0;;MLA-NOTEBOOKS;Apple MacBook Pro A1502
MLA902080735;Apple Macbook;MLA-NOTEBOOKS;1;Macbook Pro Chip M1 -13.3  - 512 Gb - 8gb Ram -ultimo Modelo;['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;399999.0;Argentina;;new;2020-12-23T14:41:07.000Z;gold_special;Capital Federal;MLA16598196;83671985;0.9;2;Garantía de fábrica: 12 meses;1;;399999.0;;normal;0.0;1.0;5_green;0.0;NEW GADGETS;16.0;2.0;;MLA-NOTEBOOKS;Apple MacBook Pro A2289
MLA860006729;Apple Macbook;MLA-NOTEBOOKS;0;Mac Book Air (13-inch, Early 2015) Procesador 1,6 Ghz Intel ;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;130000.0;Argentina;;used;2020-06-04T02:54:34.000Z;gold_special;Capital Federal;;19307565;0.55;1;Sin garantía;1;;130000.0;;normal;0.0;0.96;5_green;0.04;MOPATI;40.0;7.0;;;
MLA902748729;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Air 2021 M1 8 Cores Ssd512 Nuevo Procesador Grtia Of;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;399999.0;Argentina;;new;2020-12-31T12:40:56.000Z;gold_special;Capital Federal;MLA16591146;225480741;0.9;100;Garantía de fábrica: 12 meses;50;;399999.0;;normal;0.0;1.0;5_green;0.0;MLSERCOFIN;4411.0;336.0;platinum;MLA-NOTEBOOKS;Apple MacBook Air A2337
MLA899044506;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Air 13 Early 2015 Core I5 4gb Ram Hd  121gb Leer;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;95000.0;Argentina;;used;2020-11-27T15:18:04.000Z;gold_special;Capital Federal;MLA15306716;166330168;0.55;1;Sin garantía;1;;95000.0;;normal;0.02;0.96;5_green;0.02;ELOJODETHUNDERA;500.0;15.0;silver;MLA-NOTEBOOKS;Apple MacBook Air A1466
MLA903051991;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 13  Con Touch Bar: 2.0ghz Quad-core I5, 1 Tb;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;529999.0;Argentina;;new;2021-01-04T14:38:42.000Z;gold_pro;Santa Fe;MLA16267559;208137579;1;1;Garantía de fábrica: 1 años;1;599999;529999.0;;normal;0.01;0.98;5_green;0.01;ONECLICKARG;16520.0;877.0;platinum;MLA-NOTEBOOKS;Apple MacBook Pro A2251 (Mid 2020)
MLA902357173;Apple Macbook;MLA-NOTEBOOKS;0;Caja De Macbook Air Apple 2020;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;4000.0;Argentina;;used;2020-12-27T19:18:06.000Z;gold_special;Capital Federal;MLA15306716;137840897;0.75;1;Sin garantía;1;;4000.0;;normal;0.0;1.0;5_green;0.0;MELEUG;32.0;9.0;;MLA-NOTEBOOKS;Apple MacBook Air A1466
MLA903956324;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air 13-inch 2015 (a1466) I5 8gb Ram/256gb Ssd;['brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;150000.0;Argentina;;new;2021-01-12T16:37:47.000Z;gold_special;Capital Federal;MLA15313470;455063291;0.88;1;Garantía del vendedor: 6 meses;1;;150000.0;;normal;0.0;1.0;5_green;0.0;MODEL-COMPUTER;49.0;7.0;;MLA-NOTEBOOKS;Apple MacBook Air A1466 - Silver - 8 GB - 256 GB - 1440 px x 900 px - Intel HD Graphics 6000 - Intel - Core i5 - 5350U - macOS - Sierra - 10
MLA903049819;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 13  Con Touch Bar: 2.0ghz Quad-core I5, 1 Tb;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;439999.0;Argentina;;new;2021-01-04T14:32:53.000Z;gold_special;Santa Fe;MLA16267559;208137579;0.9;1;Garantía de fábrica: 1 años;1;499999;439999.0;;normal;0.01;0.98;5_green;0.01;ONECLICKARG;16520.0;877.0;platinum;MLA-NOTEBOOKS;Apple MacBook Pro A2251 (Mid 2020)
MLA903667332;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Air New 2021 Chip M1 256gb 8gb 8 Cores Grtia Oficial;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;249999.0;Argentina;;new;2021-01-09T12:44:21.000Z;gold_special;Capital Federal;MLA16591146;225480741;0.9;1000;Garantía de fábrica: 12 meses;500;;249999.0;;normal;0.0;1.0;5_green;0.0;MLSERCOFIN;4411.0;336.0;platinum;MLA-NOTEBOOKS;Apple MacBook Air A2337
MLA903821524;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air 13-inch 2017 (a1466) I7 8gb Ram/512gb Ssd;['brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;170000.0;Argentina;;new;2021-01-11T14:16:46.000Z;gold_special;Capital Federal;MLA15306716;455063291;0.88;3;Garantía del vendedor: 6 meses;1;;170000.0;;normal;0.0;1.0;5_green;0.0;MODEL-COMPUTER;49.0;7.0;;MLA-NOTEBOOKS;Apple MacBook Air A1466
MLA903935988;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 15-inch 2019 (a1990) I9 16gb Ram/512gb Ssd;['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;370000.0;Argentina;;new;2021-01-12T13:56:21.000Z;gold_special;Capital Federal;MLA15246685;455063291;0.88;2;Garantía del vendedor: 6 meses;1;;370000.0;;normal;0.0;1.0;5_green;0.0;MODEL-COMPUTER;49.0;7.0;;MLA-NOTEBOOKS;Apple MacBook Pro A1990 - Space gray - 16 GB - 512 GB - 2880 px x 1800 px - AMD Radeon Pro 560X - Intel - Core i9 - 9880H - 60 Hz - macOS - X - 10
MLA900018002;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 15  Touch Bar 2,2ghz Intel I7 16gb Silver;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;360000.0;Argentina;;used;2020-12-05T04:00:23.000Z;gold_special;Capital Federal;;90826371;0.62;1;Sin garantía;1;;360000.0;;normal;0.0;0.99;5_green;0.01;NICOLASGUMMEL09;16.0;4.0;;;
MLA904111496;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 13-inch, Mid 2010;['immediate_payment', 'cart_eligible'];MLA1652;50000.0;Argentina;;used;2021-01-13T18:02:29.000Z;gold_special;Capital Federal;MLA15294677;495656997;0.77;1;Sin garantía;1;;50000.0;;normal;0.02;0.98;5_green;0.0;RUMINE DALMANIA;928.0;93.0;silver;MLA-NOTEBOOKS;Apple MacBook Pro A1707
MLA897667042;Apple Macbook;MLA-NOTEBOOKS;0;Macbook White Mid 2009 4gb 240gb Ssd ;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;35000.0;Argentina;;used;2020-11-17T23:59:29.000Z;gold_special;Buenos Aires;;170250955;0.62;1;Sin garantía;1;;35000.0;;normal;0.06;0.94;4_light_green;0.0;TODO--PARA--EL--HOGAR;45.0;2.0;;;
MLA903949690;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 13-inch 2017 (a1708) I7 16gb Ram/256gb Ssd;['brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;250000.0;Argentina;;new;2021-01-12T15:57:39.000Z;gold_special;Capital Federal;MLA15562880;455063291;0.88;1;Garantía del vendedor: 6 meses;1;;250000.0;;normal;0.0;1.0;5_green;0.0;MODEL-COMPUTER;49.0;7.0;;MLA-NOTEBOOKS;Apple MacBook Pro A1708 (Mid 2017)
MLA853959449;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro13  2.4ghz Quad-core I5, 256gb C/ Touch Bar Gris;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;419999.0;Argentina;;new;2020-05-07T20:00:55.000Z;gold_pro;Capital Federal;;4641264;1;2;Garantía de fábrica: 12 meses;1;;419999.0;;normal;0.02;0.96;5_green;0.02;PHOTOSTORE;190709.0;11554.0;platinum;;
MLA903083583;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air 13'' Mvh22le/a Corei5 Ram 8gb Ssd 512gb;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;270317.32;Argentina;1545;new;2021-01-04T18:20:56.000Z;gold_special;Capital Federal;MLA15913938;293425181;0.8;10;Garantía de fábrica: 12 meses;1;;270317.32;;brand;0.07;0.9;5_green;0.03;SHOPNOWSRL;11486.0;546.0;platinum;MLA-NOTEBOOKS;Apple MacBook Air A2179
MLA903818639;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 15-inch 2017 (a1707) I7 16gb Ram/256gb Ssd;['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;270000.0;Argentina;;new;2021-01-11T13:57:22.000Z;gold_special;Capital Federal;MLA15294678;455063291;0.88;4;Garantía del vendedor: 6 meses;1;;270000.0;;normal;0.0;1.0;5_green;0.0;MODEL-COMPUTER;49.0;7.0;;MLA-NOTEBOOKS;Apple MacBook Pro A1707 - Space gray - 16 GB - 256 GB - 2880 px x 1800 px - AMD Radeon Pro 450 - Intel - Core i7 - 6700HQ - 60 Hz - macOS - X - 10
MLA899158895;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Pro 15 2010 Core I5 2.53gz 8g 500g Bateria Nueva;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;75000.0;Argentina;;used;2020-11-28T14:00:11.000Z;gold_special;Capital Federal;;164032151;0.66;1;Garantía del vendedor: 1 meses;1;;75000.0;;normal;0.01;0.97;5_green;0.02;SERVICIOSAPPLEMAC;342.0;107.0;silver;;
MLA901458144;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air I3 8gb Ssd 256gb Gold - New Model;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;167000.0;Argentina;;new;2020-12-17T18:30:39.000Z;gold_special;Capital Federal;MLA15913938;150363083;0.7;1;Garantía del vendedor: 1 meses;1;;167000.0;;normal;0.03;0.97;5_green;0.0;MOSHOTECHVENTAS;40.0;3.0;;MLA-NOTEBOOKS;Apple MacBook Air A2179
MLA841034611;Apple Macbook;MLA-NOTEBOOKS;0;Bisagras Macbook 13 A1342;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];MLA1652;800.0;Argentina;;used;2020-02-26T16:24:14.000Z;gold_special;Capital Federal;;57684489;0.44;1;;1;;800.0;;normal;0.0;1.0;3_yellow;0.0;COMICREV;27.0;7.0;;;
MLA884480029;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 13,3 New 2020-core I5/16gb/ 512 Gb Ssd;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;469999.99;Argentina;;new;2020-10-19T15:27:04.000Z;gold_special;Capital Federal;;280992944;0.7;100;Garantía del vendedor: 12 meses;50;;469999.99;;normal;0.0;0.99;5_green;0.01;RAM TECHWEB;236.0;18.0;;;
MLA863041116;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 13,3-retina Touch Bar-corei5/8gb/512gb Ssd;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;319999.99;Argentina;;new;2020-06-18T18:01:33.000Z;gold_special;Capital Federal;;280992944;0.8;100;Garantía del vendedor: 12 meses;50;;319999.99;0.0;normal;0.0;0.99;5_green;0.01;RAM TECHWEB;236.0;18.0;;;
MLA874012815;Apple Macbook;MLA-NOTEBOOKS;0;Macbook Air 2014 I5 4gb 128ssd. Con Caja Y 35 Ciclos Batería;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;138000.0;Argentina;;used;2020-08-19T00:56:20.000Z;gold_special;Capital Federal;MLA15306716;4642354;0.9;1;Sin garantía;1;;138000.0;;normal;0.0;1.0;;0.0;SEBABIG;6.0;0.0;;MLA-NOTEBOOKS;Apple MacBook Air A1466
MLA903942372;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air 13.3 Retina /m1 Chip 8-core Gpu/8gb /256gb;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;299999.99;Argentina;;new;2021-01-12T14:53:43.000Z;gold_special;Capital Federal;MLA16591146;280992944;0.8;100;Garantía del vendedor: 12 meses;50;;299999.99;;normal;0.0;0.99;5_green;0.01;RAM TECHWEB;236.0;18.0;;MLA-NOTEBOOKS;Apple MacBook Air A2337
MLA903942372;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air 13.3 Retina /m1 Chip 8-core Gpu/8gb /256gb;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;299999.99;Argentina;;new;2021-01-12T14:53:43.000Z;gold_special;Capital Federal;MLA16591146;280992944;0.8;100;Garantía del vendedor: 12 meses;50;;299999.99;;normal;0.0;0.99;5_green;0.01;RAM TECHWEB;236.0;18.0;;MLA-NOTEBOOKS;Apple MacBook Air A2337
MLA903942372;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air 13.3 Retina /m1 Chip 8-core Gpu/8gb /256gb;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;299999.99;Argentina;;new;2021-01-12T14:53:43.000Z;gold_special;Capital Federal;MLA16591146;280992944;0.8;100;Garantía del vendedor: 12 meses;50;;299999.99;;normal;0.0;0.99;5_green;0.01;RAM TECHWEB;236.0;18.0;;MLA-NOTEBOOKS;Apple MacBook Air A2337
MLA903942372;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air 13.3 Retina /m1 Chip 8-core Gpu/8gb /256gb;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;299999.99;Argentina;;new;2021-01-12T14:53:43.000Z;gold_special;Capital Federal;MLA16591146;280992944;0.8;100;Garantía del vendedor: 12 meses;50;;299999.99;;normal;0.0;0.99;5_green;0.01;RAM TECHWEB;236.0;18.0;;MLA-NOTEBOOKS;Apple MacBook Air A2337
MLA903889597;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 15-inch Mid 2015 (a1398) I7 16gb 256gb Ssd;['brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;225000.0;Argentina;;new;2021-01-11T22:21:27.000Z;gold_special;Capital Federal;;455063291;0.88;1;Garantía del vendedor: 6 meses;1;;225000.0;0.0;normal;0.0;1.0;5_green;0.0;MODEL-COMPUTER;49.0;7.0;;;
MLA903889597;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 15-inch Mid 2015 (a1398) I7 16gb 256gb Ssd;['brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;225000.0;Argentina;;new;2021-01-11T22:21:27.000Z;gold_special;Capital Federal;;455063291;0.88;1;Garantía del vendedor: 6 meses;1;;225000.0;0.0;normal;0.0;1.0;5_green;0.0;MODEL-COMPUTER;49.0;7.0;;;
MLA903889597;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 15-inch Mid 2015 (a1398) I7 16gb 256gb Ssd;['brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;225000.0;Argentina;;new;2021-01-11T22:21:27.000Z;gold_special;Capital Federal;;455063291;0.88;1;Garantía del vendedor: 6 meses;1;;225000.0;0.0;normal;0.0;1.0;5_green;0.0;MODEL-COMPUTER;49.0;7.0;;;
MLA903889597;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 15-inch Mid 2015 (a1398) I7 16gb 256gb Ssd;['brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;225000.0;Argentina;;new;2021-01-11T22:21:27.000Z;gold_special;Capital Federal;;455063291;0.88;1;Garantía del vendedor: 6 meses;1;;225000.0;0.0;normal;0.0;1.0;5_green;0.0;MODEL-COMPUTER;49.0;7.0;;;
MLA903942372;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air 13.3 Retina /m1 Chip 8-core Gpu/8gb /256gb;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;299999.99;Argentina;;new;2021-01-12T14:53:43.000Z;gold_special;Capital Federal;MLA16591146;280992944;0.8;100;Garantía del vendedor: 12 meses;50;;299999.99;;normal;0.0;0.99;5_green;0.01;RAM TECHWEB;236.0;18.0;;MLA-NOTEBOOKS;Apple MacBook Air A2337
MLA903942372;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air 13.3 Retina /m1 Chip 8-core Gpu/8gb /256gb;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;299999.99;Argentina;;new;2021-01-12T14:53:43.000Z;gold_special;Capital Federal;MLA16591146;280992944;0.8;100;Garantía del vendedor: 12 meses;50;;299999.99;;normal;0.0;0.99;5_green;0.01;RAM TECHWEB;236.0;18.0;;MLA-NOTEBOOKS;Apple MacBook Air A2337
MLA903942372;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air 13.3 Retina /m1 Chip 8-core Gpu/8gb /256gb;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;299999.99;Argentina;;new;2021-01-12T14:53:43.000Z;gold_special;Capital Federal;MLA16591146;280992944;0.8;100;Garantía del vendedor: 12 meses;50;;299999.99;;normal;0.0;0.99;5_green;0.01;RAM TECHWEB;236.0;18.0;;MLA-NOTEBOOKS;Apple MacBook Air A2337
MLA903942372;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Air 13.3 Retina /m1 Chip 8-core Gpu/8gb /256gb;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;299999.99;Argentina;;new;2021-01-12T14:53:43.000Z;gold_special;Capital Federal;MLA16591146;280992944;0.8;100;Garantía del vendedor: 12 meses;50;;299999.99;;normal;0.0;0.99;5_green;0.01;RAM TECHWEB;236.0;18.0;;MLA-NOTEBOOKS;Apple MacBook Air A2337
MLA903889597;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 15-inch Mid 2015 (a1398) I7 16gb 256gb Ssd;['brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;225000.0;Argentina;;new;2021-01-11T22:21:27.000Z;gold_special;Capital Federal;;455063291;0.88;1;Garantía del vendedor: 6 meses;1;;225000.0;0.0;normal;0.0;1.0;5_green;0.0;MODEL-COMPUTER;49.0;7.0;;;
MLA903889597;Apple Macbook;MLA-NOTEBOOKS;0;Apple Macbook Pro 15-inch Mid 2015 (a1398) I7 16gb 256gb Ssd;['brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;225000.0;Argentina;;new;2021-01-11T22:21:27.000Z;gold_special;Capital Federal;;455063291;0.88;1;Garantía del vendedor: 6 meses;1;;225000.0;0.0;normal;0.0;1.0;5_green;0.0;MODEL-COMPUTER;49.0;7.0;;;
