,index,product,original_price,start_time,seller_address.country.name,listing_type_id,status,catalog_product_id,price,id,tags,base_price,accepts_mercadopago,sold_quantity,health,condition,available_quantity,title,official_store_id,buying_mode,warranty,category_id,seller_address.state.name,seller_id,domain_id,initial_quantity,item_id,questions_total,user_seller_reputation.power_seller_status,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.canceled,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.transactions.ratings.positive,user_seller_reputation.transactions.ratings.negative,user_seller_reputation.level_id,user_nickname,user_user_type,product_name,product_domain_id
536,536,Dell Vostro,,2020-11-19T17:59:21.000Z,Argentina,gold_special,active,MLA16639105,117073.95,MLA897942576,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",117073.95,True,0,0.75,new,1,Notebook Dell Vostro I5 15.6 4g 1tb + 240ssd  Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,16,MLA897942576,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
537,537,Dell Vostro,,2020-11-19T18:23:51.000Z,Argentina,gold_special,active,MLA16639105,125034.95,MLA897948323,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",125034.95,True,0,0.75,new,1,Notebook Dell Vostro I5 15.6 12g 1tb + 480ssd  Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,11,MLA897948323,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
538,538,Dell Vostro,,2020-09-28T13:24:33.000Z,Argentina,gold_pro,active,MLA16173015,172632.99,MLA881141777,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",172632.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 16gb 1tb + 240ssd 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881141777,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
539,539,Dell Vostro,,2020-09-28T13:25:01.000Z,Argentina,gold_pro,active,MLA16173015,189669.99,MLA881141825,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",189669.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 32gb 1tb + 480ssd 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881141825,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
540,540,Dell Vostro,,2020-09-28T13:27:04.000Z,Argentina,gold_special,active,MLA16173015,125857.95,MLA881143502,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",125857.95,True,0,0.75,new,1,Notebook Laptop Dell Vostro I5 4gb 1tb + 240ssd 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881143502,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
541,541,Dell Vostro,,2020-09-28T13:26:45.000Z,Argentina,gold_special,active,MLA16173015,123799.95,MLA881143947,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",123799.95,True,0,0.75,new,1,Notebook Laptop Dell Vostro I5 8gb 1tb 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881143947,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
542,542,Dell Vostro,,2020-06-18T19:59:37.000Z,Argentina,gold_special,active,MLA15305933,500.0,MLA863067621,"['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",500.0,True,5,0.71,used,1,Dell Vostro 3500,,buy_it_now,Sin garantía,MLA1652,Capital Federal,96305277,MLA-NOTEBOOKS,20,MLA863067621,64.0,,5.0,1.0,0.0,0.99,0.01,,HESTEL2006,normal,Dell Latitude 3500,MLA-NOTEBOOKS
543,543,Dell Vostro,,2020-11-18T18:15:25.000Z,Argentina,gold_special,active,MLA16639105,127779.95,MLA897764829,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",127779.95,True,0,0.75,new,1,Notebook Dell Vostro I5 15.6  24gb 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,12,MLA897764829,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
544,544,Dell Vostro,,2020-11-18T18:15:32.000Z,Argentina,gold_pro,active,MLA16639105,116131.99,MLA897764838,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",116131.99,True,0,0.87,new,1,Notebook Dell Vostro I3 15.6  4g 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,21,MLA897764838,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
545,545,Dell Vostro,,2020-11-18T18:14:34.000Z,Argentina,gold_pro,active,MLA16639105,141861.99,MLA897765372,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",141861.99,True,0,0.87,new,1,Notebook Dell Vostro I5 15.6  4g 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,14,MLA897765372,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
546,546,Dell Vostro,,2020-11-18T18:15:35.000Z,Argentina,gold_pro,active,MLA16639105,129517.99,MLA897765432,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",129517.99,True,0,0.87,new,1,Notebook Dell Vostro I3 15.6  20g 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,14,MLA897765432,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
547,547,Dell Vostro,,2020-11-18T18:15:36.000Z,Argentina,gold_pro,active,MLA16639105,145685.99,MLA897765434,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",145685.99,True,0,0.87,new,1,Notebook Dell Vostro I5 15.6  8gb 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,16,MLA897765434,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
548,548,Dell Vostro,,2020-11-18T18:15:26.000Z,Argentina,gold_special,active,MLA16639105,133132.95,MLA897766166,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",133132.95,True,0,0.75,new,1,Notebook Dell Vostro I5 15.6  32gb 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,14,MLA897766166,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
549,549,Dell Vostro,,2020-11-19T18:23:06.000Z,Argentina,gold_special,active,MLA16639105,119818.95,MLA897950106,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",119818.95,True,0,0.75,new,1,Notebook Dell Vostro I5 15.6 4g 1tb + 480ssd  Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,16,MLA897950106,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
550,550,Dell Vostro,,2020-11-19T18:23:28.000Z,Argentina,gold_special,active,MLA16639105,122838.95,MLA897950139,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",122838.95,True,0,0.75,new,1,Notebook Dell Vostro I5 15.6 8g 1tb + 480ssd  Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,16,MLA897950139,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
551,551,Dell Vostro,,2020-12-30T14:18:45.000Z,Argentina,gold_pro,active,MLA16639105,164983.99,MLA902652697,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",164983.99,True,0,0.87,new,1,Notebook Dell Vostro I5 15.6 16gb 1tb + 480 Ssd Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,11,MLA902652697,,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
552,552,Dell Vostro,,2020-09-28T13:24:14.000Z,Argentina,gold_pro,active,MLA16173015,166200.99,MLA881141750,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",166200.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 16gb 1tb 14 Win Oferta,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881141750,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
553,553,Dell Vostro,,2020-09-28T13:24:32.000Z,Argentina,gold_pro,active,MLA16173015,163244.99,MLA881141773,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",163244.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 8gb 1tb + 240ssd 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881141773,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
554,554,Dell Vostro,,2020-09-28T13:24:38.000Z,Argentina,gold_pro,active,MLA16173015,186192.99,MLA881141790,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",186192.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 32gb 1tb + 240ssd 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881141790,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
555,555,Dell Vostro,,2020-09-28T13:24:40.000Z,Argentina,gold_pro,active,MLA16173015,162896.99,MLA881141792,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",162896.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 4gb 1tb + 480ssd 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881141792,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
556,556,Dell Vostro,,2020-09-28T13:24:45.000Z,Argentina,gold_pro,active,MLA16173015,176109.99,MLA881142256,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",176109.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 16gb 1tb + 480ssd 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881142256,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
557,557,Dell Vostro,,2020-09-28T13:25:03.000Z,Argentina,gold_pro,active,MLA16173015,176283.99,MLA881142268,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",176283.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 20gb 1tb + 480ssd 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881142268,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
558,558,Dell Vostro,,2020-09-28T13:27:29.000Z,Argentina,gold_special,active,MLA16173015,128602.95,MLA881142408,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",128602.95,True,0,0.75,new,1,Notebook Laptop Dell Vostro I5 4gb 1tb + 480ssd 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881142408,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
559,559,Dell Vostro,,2020-09-28T13:24:30.000Z,Argentina,gold_pro,active,MLA16173015,159419.99,MLA881143239,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",159419.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 4gb 1tb + 240ssd 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881143239,,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
560,560,Dell Vostro,,2020-09-28T13:24:43.000Z,Argentina,gold_pro,active,MLA16173015,166721.99,MLA881143249,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",166721.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 8gb 1tb + 480ssd 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881143249,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
561,561,Dell Vostro,,2020-11-18T18:15:46.000Z,Argentina,gold_special,active,MLA16639105,96898.95,MLA897764858,"['extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",96898.95,True,0,0.75,new,1,Notebook Dell Vostro I3 15.6  12g 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,11,MLA897764858,,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
562,562,Dell Vostro,,2020-11-18T18:15:47.000Z,Argentina,gold_special,active,MLA16639105,102250.95,MLA897764859,"['extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",102250.95,True,0,0.75,new,1,Notebook Dell Vostro I3 15.6  20g 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,14,MLA897764859,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
563,563,Dell Vostro,,2020-11-18T18:15:37.000Z,Argentina,gold_pro,active,MLA16639105,155247.99,MLA897765436,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",155247.99,True,0,0.87,new,1,Notebook Dell Vostro I5 15.6  20gb 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,15,MLA897765436,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
564,564,Dell Vostro,,2020-11-18T18:15:24.000Z,Argentina,gold_special,active,MLA16639105,117211.95,MLA897766162,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",117211.95,True,0,0.75,new,1,Notebook Dell Vostro I5 15.6  12gb 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,12,MLA897766162,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
565,565,Dell Vostro,,2020-11-18T18:15:34.000Z,Argentina,gold_pro,active,MLA16639105,119956.99,MLA897766179,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",119956.99,True,0,0.87,new,1,Notebook Dell Vostro I3 15.6  8g 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,17,MLA897766179,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
566,566,Dell Vostro,,2020-11-18T18:15:38.000Z,Argentina,gold_pro,active,MLA16639105,161853.99,MLA897766183,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",161853.99,True,0,0.87,new,1,Notebook Dell Vostro I5 15.6  24gb 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,12,MLA897766183,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
567,567,Dell Vostro,,2020-11-19T18:05:53.000Z,Argentina,gold_pro,active,MLA16639105,168286.99,MLA897944872,"['immediate_payment', 'cart_eligible']",168286.99,True,0,0.87,new,1,Notebook Dell Vostro I5 15.6 24 Gb 1tb + 240ssd  Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,11,MLA897944872,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
568,568,Dell Vostro,,2020-11-19T18:19:52.000Z,Argentina,gold_pro,active,MLA16639105,158376.99,MLA897945874,"['immediate_payment', 'cart_eligible']",158376.99,True,0,0.87,new,1,Notebook Dell Vostro I5 15.6 12g 1tb + 480ssd  Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,11,MLA897945874,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
569,569,Dell Vostro,,2020-11-19T18:21:14.000Z,Argentina,gold_pro,active,MLA16639105,178543.99,MLA897945938,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",178543.99,True,0,0.87,new,1,Notebook Dell Vostro I5 15.6 32 Gb 1tb + 480ssd  Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,14,MLA897945938,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
570,570,Dell Vostro,,2020-11-19T18:19:27.000Z,Argentina,gold_pro,active,MLA16639105,151770.99,MLA897948173,"['immediate_payment', 'cart_eligible']",151770.99,True,0,0.87,new,1,Notebook Dell Vostro I5 15.6 4g 1tb + 480ssd  Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,16,MLA897948173,,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
571,571,Dell Vostro,,2020-11-19T18:20:15.000Z,Argentina,gold_pro,active,MLA16639105,165157.99,MLA897949062,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",165157.99,True,0,0.87,new,1,Notebook Dell Vostro I5 15.6 20g 1tb + 480ssd  Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,14,MLA897949062,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
572,572,Dell Vostro,,2020-11-19T18:24:52.000Z,Argentina,gold_special,active,MLA16639105,135602.95,MLA897949238,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",135602.95,True,0,0.75,new,1,Notebook Dell Vostro I5 15.6 24 Gb 1tb + 480ssd  Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,11,MLA897949238,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
573,573,Dell Vostro,,2020-11-19T18:24:08.000Z,Argentina,gold_special,active,MLA16639105,130387.95,MLA897950181,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",130387.95,True,0,0.75,new,1,Notebook Dell Vostro I5 15.6 20g 1tb + 480ssd  Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,14,MLA897950181,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
574,574,Dell Vostro,,2020-11-19T18:34:50.000Z,Argentina,gold_special,active,MLA16639105,99780.95,MLA897954425,"['extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",99780.95,True,0,0.75,new,1,Notebook Dell Vostro I3 15.6 8gb 1tb + 240ssd Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,17,MLA897954425,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
575,575,Dell Vostro,,2020-11-19T18:47:05.000Z,Argentina,gold_pro,active,MLA16639105,129865.99,MLA897955478,"['immediate_payment', 'cart_eligible']",129865.99,True,0,0.87,new,1,Notebook Dell Vostro I3 15.6 8g 1tb + 480ssd Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,17,MLA897955478,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
576,576,Dell Vostro,,2020-11-19T18:48:25.000Z,Argentina,gold_pro,active,MLA16639105,152813.99,MLA897955852,"['immediate_payment', 'cart_eligible']",152813.99,True,0,0.87,new,1,Notebook Dell Vostro I3 15.6 32g 1tb + 480ssd Ubuntu  Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,14,MLA897955852,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
577,577,Dell Vostro,,2020-11-25T13:59:52.000Z,Argentina,gold_special,active,MLA16639105,109936.95,MLA898697939,"['good_quality_picture', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",109936.95,True,0,0.75,new,1,Notebook Dell Vostro I3 15.6 16gb 1tb + 480ssd Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,11,MLA898697939,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
578,578,Dell Vostro,,2020-12-30T14:18:43.000Z,Argentina,gold_special,active,MLA16639105,127504.95,MLA902652695,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",127504.95,True,0,0.75,new,1,Notebook Dell Vostro I5 15.6 16gb 1tb + 240 Ssd Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,11,MLA902652695,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
579,579,Dell Vostro,,2020-09-28T13:24:33.000Z,Argentina,gold_pro,active,MLA16173015,166026.99,MLA881141774,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",166026.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 12gb 1tb + 240ssd 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881141774,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
580,580,Dell Vostro,,2020-09-28T13:24:37.000Z,Argentina,gold_pro,active,MLA16173015,172806.99,MLA881141785,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",172806.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 20gb 1tb + 240ssd 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881141785,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
581,581,Dell Vostro,,2020-09-28T13:32:32.000Z,Argentina,gold_pro,active,MLA16173015,156812.99,MLA881142913,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",156812.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 8gb 1tb 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,10,MLA881142913,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
582,582,Dell Vostro,,2020-09-28T13:32:30.000Z,Argentina,gold_pro,active,MLA16173015,152987.99,MLA881145091,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",152987.99,True,0,0.87,new,1,Notebook Laptop Dell Vostro I5 4gb 1tb 14 Win,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,1,MLA881145091,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3490,MLA-NOTEBOOKS
583,583,Dell Vostro,,2020-11-18T18:15:35.000Z,Argentina,gold_pro,active,MLA16639105,136124.99,MLA897764842,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",136124.99,True,0,0.87,new,1,Notebook Dell Vostro I3 15.6  24g 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,11,MLA897764842,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
584,584,Dell Vostro,,2020-11-18T18:15:48.000Z,Argentina,gold_special,active,MLA16639105,112819.95,MLA897764861,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",112819.95,True,0,0.75,new,1,Notebook Dell Vostro I3 15.6  32g 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,14,MLA897764861,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
585,585,Dell Vostro,,2020-11-18T18:15:37.000Z,Argentina,gold_pro,active,MLA16639105,148467.99,MLA897765435,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",148467.99,True,0,0.87,new,1,Notebook Dell Vostro I5 15.6  12gb 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,12,MLA897765435,0.0,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
586,586,Dell Vostro,,2020-11-18T18:15:38.000Z,Argentina,gold_pro,active,MLA16639105,168634.99,MLA897765437,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",168634.99,True,0,0.87,new,1,Notebook Dell Vostro I5 15.6  32gb 1tb Ubuntu Teclado Con Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,14,MLA897765437,,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
587,587,Dell Vostro,,2020-11-19T17:59:13.000Z,Argentina,gold_pro,active,MLA16639105,148293.99,MLA897944675,"['immediate_payment', 'cart_eligible']",148293.99,True,0,0.87,new,1,Notebook Dell Vostro I5 15.6 4g 1tb + 240ssd  Ubuntu Ñ,,buy_it_now,,MLA1652,Capital Federal,140152798,MLA-NOTEBOOKS,16,MLA897944675,,silver,754.0,81.0,0.02,0.97,0.01,5_green,OPORTUTEK,normal,Dell Vostro 3590,MLA-NOTEBOOKS
