,item_id,product,title,price,accepts_mercadopago,base_price,warranty,official_store_id,seller_id,sold_quantity,catalog_product_id,category_id,start_time,seller_address.country.name,status,condition,health,tags,buying_mode,original_price,domain_id,available_quantity,initial_quantity,seller_address.state.name,listing_type_id,questions_total,user_user_type,user_seller_reputation.power_seller_status,user_nickname,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.ratings.positive,user_seller_reputation.transactions.canceled,user_seller_reputation.level_id,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.transactions.ratings.negative,product_name,product_sold_quantity,product_domain_id
514,MLA881142410,Dell Vostro,Notebook Laptop Dell Vostro I5 8gb 1tb + 480ssd 14 Win,131622.95,True,131622.95,,,140152798,0,MLA16173015,MLA1652,2020-09-28T13:27:32.000Z,Argentina,active,new,0.77,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,0.0,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3490,0.0,MLA-NOTEBOOKS
515,MLA881143960,Dell Vostro,Notebook Laptop Dell Vostro I5 20gb 1tb 14 Win Oferta,131347.95,True,131347.95,,,140152798,0,MLA16173015,MLA1652,2020-09-28T13:26:54.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3490,0.0,MLA-NOTEBOOKS
516,MLA881143519,Dell Vostro,Notebook Laptop Dell Vostro I5 16gb 1tb + 240ssd 14 Win,136288.95,True,136288.95,,,140152798,0,MLA16173015,MLA1652,2020-09-28T13:27:12.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,0.0,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3490,0.0,MLA-NOTEBOOKS
517,MLA897764815,Dell Vostro,Notebook Dell Vostro I5 15.6  4g 1tb Ubuntu Teclado Con Ñ,111995.95,True,111995.95,,,140152798,0,MLA16639105,MLA1652,2020-11-18T18:15:09.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,14,Capital Federal,gold_special,,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
518,MLA897946207,Dell Vostro,Notebook Dell Vostro I5 15.6 8g 1tb + 240ssd  Ubuntu Ñ,120093.95,True,120093.95,,,140152798,0,MLA16639105,MLA1652,2020-11-19T18:06:42.000Z,Argentina,active,new,0.75,"['immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,16,Capital Federal,gold_special,,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
519,MLA881143973,Dell Vostro,Notebook Laptop Dell Vostro I5 8gb 1tb + 240ssd 14 Win,128877.95,True,128877.95,,,140152798,0,MLA16173015,MLA1652,2020-09-28T13:27:06.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,0.0,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3490,0.0,MLA-NOTEBOOKS
520,MLA897766195,Dell Vostro,Notebook Dell Vostro I3 15.6  8g 1tb Ubuntu Teclado Con Ñ,94702.95,True,94702.95,,,140152798,0,MLA16639105,MLA1652,2020-11-18T18:15:46.000Z,Argentina,active,new,0.75,"['extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,17,Capital Federal,gold_special,,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
521,MLA897764828,Dell Vostro,Notebook Dell Vostro I5 15.6  20gb 1tb Ubuntu Teclado Con Ñ,122563.95,True,122563.95,,,140152798,0,MLA16639105,MLA1652,2020-11-18T18:15:25.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,15,Capital Federal,gold_special,0.0,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
522,MLA897765449,Dell Vostro,Notebook Dell Vostro I5 15.6  8gb 1tb Ubuntu Teclado Con Ñ,115015.95,True,115015.95,,,140152798,0,MLA16639105,MLA1652,2020-11-18T18:15:49.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,16,Capital Federal,gold_special,,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
523,MLA881143514,Dell Vostro,Notebook Laptop Dell Vostro I5 12gb 1tb + 240ssd 14 Win,131073.95,True,131073.95,,,140152798,0,MLA16173015,MLA1652,2020-09-28T13:27:10.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,0.0,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3490,0.0,MLA-NOTEBOOKS
524,MLA881144025,Dell Vostro,Notebook Laptop Dell Vostro I5 20gb 1tb + 480ssd 14 Win,139171.95,True,139171.95,,,140152798,0,MLA16173015,MLA1652,2020-09-28T13:28:06.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,0.0,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3490,0.0,MLA-NOTEBOOKS
525,MLA881144032,Dell Vostro,Notebook Laptop Dell Vostro I5 32gb 1tb + 480ssd 14 Win,149739.95,True,149739.95,,,140152798,0,MLA16173015,MLA1652,2020-09-28T13:28:10.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3490,0.0,MLA-NOTEBOOKS
526,MLA881143489,Dell Vostro,Notebook Laptop Dell Vostro I5 32gb 1tb 14 Win Oferta,141916.95,True,141916.95,,,140152798,0,MLA16173015,MLA1652,2020-09-28T13:26:59.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3490,0.0,MLA-NOTEBOOKS
527,MLA897765446,Dell Vostro,Notebook Dell Vostro I3 15.6  4g 1tb Ubuntu Teclado Con Ñ,91682.95,True,91682.95,,,140152798,0,MLA16639105,MLA1652,2020-11-18T18:15:45.000Z,Argentina,active,new,0.75,"['extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,21,Capital Federal,gold_special,,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
528,MLA897943788,Dell Vostro,Notebook Dell Vostro I5 15.6 8g 1tb + 240ssd  Ubuntu Ñ,152118.99,True,152118.99,,,140152798,0,MLA16639105,MLA1652,2020-11-19T18:04:04.000Z,Argentina,active,new,0.87,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,16,Capital Federal,gold_pro,0.0,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
529,MLA881143528,Dell Vostro,Notebook Laptop Dell Vostro I5 20gb 1tb + 240ssd 14 Win,136426.95,True,136426.95,,,140152798,0,MLA16173015,MLA1652,2020-09-28T13:27:17.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,0.0,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3490,0.0,MLA-NOTEBOOKS
530,MLA881144494,Dell Vostro,Notebook Laptop Dell Vostro I5 12gb 1tb 14 Win,159593.99,True,159593.99,,,140152798,0,MLA16173015,MLA1652,2020-09-28T13:32:34.000Z,Argentina,active,new,0.87,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_pro,0.0,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3490,0.0,MLA-NOTEBOOKS
531,MLA896875119,Dell Vostro,"Notebook Dell Vostro I5 8gb Ssd 256gb 13,3 Fhd Win10 Pro",177326.95,True,177326.95,,,140152798,0,MLA15504025,MLA1652,2020-11-12T14:11:03.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,6,Capital Federal,gold_special,0.0,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 5391,0.0,MLA-NOTEBOOKS
532,MLA897953640,Dell Vostro,Notebook Dell Vostro I3 15.6 12gb 1tb + 240ssd Ubuntu Ñ,101976.95,True,101976.95,,,140152798,0,MLA16639105,MLA1652,2020-11-19T18:35:52.000Z,Argentina,active,new,0.75,"['extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_special,,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
533,MLA897957954,Dell Vostro,Notebook Dell Vostro I3 15.6 8g 1tb + 480ssd Ubuntu Ñ,102525.95,True,102525.95,,,140152798,0,MLA16639105,MLA1652,2020-11-19T18:48:56.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,17,Capital Federal,gold_special,0.0,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
534,MLA881143230,Dell Vostro,Notebook Laptop Dell Vostro I5 32gb 1tb 14 Win Oferta,179760.99,True,179760.99,,,140152798,0,MLA16173015,MLA1652,2020-09-28T13:24:22.000Z,Argentina,active,new,0.87,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_pro,,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3490,0.0,MLA-NOTEBOOKS
535,MLA881143456,Dell Vostro,Notebook Laptop Dell Vostro I5 4gb 1tb 14 Win,120779.95,True,120779.95,,,140152798,0,MLA16173015,MLA1652,2020-09-28T13:26:42.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3490,0.0,MLA-NOTEBOOKS
536,MLA881143955,Dell Vostro,Notebook Laptop Dell Vostro I5 12gb 1tb 14 Win,125995.95,True,125995.95,,,140152798,0,MLA16173015,MLA1652,2020-09-28T13:26:48.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,0.0,normal,silver,OPORTUTEK,753.0,0.97,81.0,5_green,0.02,0.01,Dell Vostro 3490,0.0,MLA-NOTEBOOKS
