item_id,product,available_quantity,listing_type_id,initial_quantity,sold_quantity,base_price,catalog_product_id,accepts_mercadopago,seller_address.country.name,status,tags,seller_id,price,warranty,original_price,domain_id,health,buying_mode,title,condition,category_id,official_store_id,start_time,seller_address.state.name,questions_total,user_user_type,user_seller_reputation.transactions.ratings.positive,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.level_id,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.canceled,user_seller_reputation.power_seller_status,user_seller_reputation.transactions.ratings.negative,user_nickname,product_domain_id,product_name
MLA758824649,Apple Macbook,1,gold_special,1,0,300000.0,,True,Argentina,active,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",55580130,300000.0,Garantía del vendedor: 5 días,,MLA-NOTEBOOKS,0.88,buy_it_now,Apple Macbook Pro 13¨ Core I7 2.9 A1278 - Espectacular!!!,used,MLA1652,,2018-11-18T22:54:52.000Z,Capital Federal,32.0,normal,0.99,0.0,5_green,1497.0,61.0,gold,0.01,MARINACAPAT,,
MLA885432260,Apple Macbook,600,gold_pro,1200,1,269999.0,MLA15913938,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",225480741,269999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,1.0,buy_it_now,Macbook Air 2020 Ssd256+adaptador Hub+auriculares I12+funda,new,MLA1652,,2020-10-26T12:04:38.000Z,Capital Federal,6.0,normal,1.0,0.0,5_green,4411.0,335.0,platinum,0.0,MLSERCOFIN,MLA-NOTEBOOKS,Apple MacBook Air A2179
MLA886695519,Apple Macbook,1,gold_special,1,0,249999.0,MLA15248256,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",216203805,249999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Macbook Pro 13 Touch Bar I5 8gb 128gb Huella 2019 Tienda Hyt,new,MLA1652,,2020-11-04T01:21:30.000Z,Capital Federal,3.0,normal,0.97,0.01,5_green,16873.0,1364.0,platinum,0.02,HYT.COM.AR,MLA-NOTEBOOKS,Apple MacBook Pro A2159
MLA843187260,Apple Macbook,1,gold_special,1,0,165000.0,,True,Argentina,active,"['dragged_bids_and_visits', 'incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",31599555,165000.0,Sin garantía,,MLA-NOTEBOOKS,0.62,buy_it_now,Macbook Air 13.3´ Mjve2ll/a Modelo 2015,used,MLA1652,,2020-03-11T09:23:32.000Z,Buenos Aires,19.0,normal,0.99,0.01,5_green,16.0,1.0,,0.0,MARIA ESCO,,
MLA904220200,Apple Macbook,1,gold_pro,11,0,224399.0,MLA15913938,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",69541508,224399.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Macbook Air I3 8gb 256gb 13.3'' A2179 Delta2,new,MLA1652,,2021-01-14T16:11:51.000Z,Capital Federal,0.0,normal,0.94,0.02,5_green,47682.0,4284.0,platinum,0.04,TIENDA DELTA,MLA-NOTEBOOKS,Apple MacBook Air A2179
MLA904220021,Apple Macbook,1,gold_special,11,0,180399.0,MLA15913938,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",69541508,180399.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.7,buy_it_now,Macbook Air I3 8gb 256gb 13.3'' A2179 Delta,new,MLA1652,,2021-01-14T16:07:45.000Z,Capital Federal,0.0,normal,0.94,0.02,5_green,47682.0,4284.0,platinum,0.04,TIENDA DELTA,MLA-NOTEBOOKS,Apple MacBook Air A2179
MLA750477717,Apple Macbook,1,gold_special,1,0,80000.0,,True,Argentina,active,"['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",164032151,80000.0,,,MLA-NOTEBOOKS,0.66,buy_it_now,Macbook Pro 15 Quad Core I7 2.0 Ghz 8g 500g 2011 Bat 5 Hs,used,MLA1652,,2018-09-29T14:12:36.000Z,Capital Federal,,normal,0.97,0.02,5_green,343.0,107.0,silver,0.01,SERVICIOSAPPLEMAC,,
MLA877005086,Apple Macbook,1,gold_special,1,0,6000.0,,True,Argentina,active,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",69360809,6000.0,Garantía del vendedor: 3 meses,,MLA-NOTEBOOKS,0.55,buy_it_now,Macbook Pro 15 A1398 X Repuestos: Cooler/micrófono/audiojack,used,MLA1652,,2020-09-06T03:12:22.000Z,Capital Federal,80.0,normal,1.0,0.0,5_green,38.0,1.0,,0.0,PATCHWORK.SU,,
MLA885311175,Apple Macbook,1,gold_special,1,0,184999.0,MLA15913938,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",75108434,184999.0,Sin garantía,,MLA-NOTEBOOKS,0.77,buy_it_now,Macbook Air 13 Mwtk2ll/a-i3-8gb-256ssd- Caja Cerrada Sellada,new,MLA1652,,2020-10-25T03:50:53.000Z,Capital Federal,,normal,0.99,0.0,5_green,53.0,17.0,,0.01,HERNAN.IDIARTE,MLA-NOTEBOOKS,Apple MacBook Air A2179
MLA884822621,Apple Macbook,1,gold_special,1,0,185850.0,MLA15741417,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",132593717,185850.0,Sin garantía,,MLA-NOTEBOOKS,0.9,buy_it_now,Macbook Pro 13 Retina Early 2015 I5 128gb 8gb Ram + Acces.,new,MLA1652,,2020-10-21T17:38:37.000Z,Capital Federal,7.0,normal,1.0,0.0,5_green,132.0,14.0,,0.0,FENZINO,MLA-NOTEBOOKS,Apple MacBook Pro A1502
MLA902368613,Apple Macbook,1,gold_special,1,0,125000.0,,True,Argentina,active,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",120664,125000.0,Garantía del vendedor: 15 días,,MLA-NOTEBOOKS,0.62,buy_it_now,"Macbook Pro 13 Mid-2012, 16gb, 1tb Ssd, Catalina, Impecable",used,MLA1652,,2020-12-27T22:41:08.000Z,Capital Federal,8.0,normal,0.99,0.01,5_green,26.0,4.0,,0.0,GEEK HEAVEN,,
MLA903592127,Apple Macbook,1,gold_special,1,0,170000.0,,True,Argentina,active,"['immediate_payment', 'cart_eligible']",244445685,170000.0,Sin garantía,,MLA-NOTEBOOKS,0.77,buy_it_now,Apple Macbook 12 M5 Retina 8gb 512gb Gold,used,MLA1652,,2021-01-08T16:53:57.000Z,Capital Federal,0.0,normal,0.98,0.01,5_green,1555.0,156.0,gold,0.01,APPLE_DOCTOR,,
MLA865527152,Apple Macbook,1,gold_special,1,0,484999.99,MLA15532281,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",162133415,484999.99,Garantía de fábrica: 1 años,,MLA-NOTEBOOKS,0.77,buy_it_now,Macbook Pro 16 I9 16gb 4gb 1tb Mvvk2 2020 Consult Todo Apple,new,MLA1652,,2020-07-01T17:36:37.000Z,Capital Federal,76.0,normal,0.0,1.0,,1.0,1.0,,0.0,MUCHOPARAVER1,MLA-NOTEBOOKS,Apple MacBook Pro A2141
MLA877479990,Apple Macbook,1,gold_special,4,2,279999.0,,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",309453406,279999.0,Garantía del vendedor: 3 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Macbook Air 10th Generacion 13.3 Pulgadas 512gb ,new,MLA1652,,2020-09-08T21:06:31.000Z,Capital Federal,6.0,normal,0.94,0.02,5_green,25735.0,2562.0,platinum,0.04,BAZA 10,,
MLA868716710,Apple Macbook,2,gold_special,100,0,480890.0,MLA15248256,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",210018018,480890.0,Garantía de fábrica: 1 años,,MLA-NOTEBOOKS,0.7,buy_it_now,Macbook Pro 13 2020 Ssd512 I5 16g Ram En Español Touchbar Id,new,MLA1652,,2020-07-17T18:52:47.000Z,Capital Federal,11.0,normal,0.97,0.01,5_green,5209.0,477.0,platinum,0.02,LATITUDES SUR,MLA-NOTEBOOKS,Apple MacBook Pro A2159
MLA884328965,Apple Macbook,1,gold_special,1,0,440000.0,MLA15552876,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",191364111,440000.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.6,buy_it_now,"Macbook 13,3 Intel Core I5 Macbook Pro 8gb Ram 2,4 Ghz",new,MLA1652,,2020-10-17T19:14:32.000Z,Capital Federal,2.0,normal,1.0,0.0,5_green,20.0,0.0,,0.0,ANAHANPACHECO,MLA-NOTEBOOKS,Apple MacBook Pro A1989 (2019)
MLA885977652,Apple Macbook,500,gold_special,1002,3,169999.0,MLA15913938,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",284824585,169999.0,Garantía del vendedor: 3 meses,,MLA-NOTEBOOKS,0.7,buy_it_now,Laptop Macbook Air 10th Gen 256gb 8gb Ram Mac Os Catalina,new,MLA1652,,2020-10-29T15:50:55.000Z,Capital Federal,8.0,normal,0.93,0.02,5_green,16686.0,1704.0,platinum,0.05,SKY.VISION ELECTRONICA,MLA-NOTEBOOKS,Apple MacBook Air A2179
MLA901493149,Apple Macbook,1,gold_special,10,0,269000.0,,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",15096445,269000.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.7,buy_it_now,Notebook Apple Macbook Air 13  I5 8gb Ram 512gb Ssd 1.1 Ghz,new,MLA1652,,2020-12-17T21:31:48.000Z,Capital Federal,0.0,normal,0.98,0.01,5_green,66311.0,4294.0,platinum,0.01,TECNOLIFE ARG,,
MLA896987657,Apple Macbook,1,gold_special,1,0,119800.0,MLA15741419,True,Argentina,active,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",90662636,119800.0,Garantía del vendedor: 1 meses,,MLA-NOTEBOOKS,0.77,buy_it_now,Macbook Pro A1502 - Con Cargador Original. Lista Para Usar! ,used,MLA1652,,2020-11-13T02:18:45.000Z,Buenos Aires,16.0,normal,0.95,0.0,5_green,57.0,3.0,,0.05,BUNKER_PC_INSUMOS,MLA-NOTEBOOKS,Apple MacBook Pro A1502 - 8 GB - 256 GB - 2560 px x 1600 px - Intel HD Graphics 6100 - Intel - Core i5 - 5257U - 60 Hz - macOS - X - 10
MLA868691999,Apple Macbook,2,gold_special,100,0,580890.0,,True,Argentina,active,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",210018018,580890.0,Garantía de fábrica: 1 años,,MLA-NOTEBOOKS,0.7,buy_it_now,Macbook Pro 16 2020 Ssd512 I7 16g Ram En Español Touchbar Id,new,MLA1652,,2020-07-17T17:14:09.000Z,Capital Federal,8.0,normal,0.97,0.01,5_green,5209.0,477.0,platinum,0.02,LATITUDES SUR,,
MLA874750542,Apple Macbook,50000,gold_special,99999,1,349999.0,MLA15913938,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",225480741,349999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.81,buy_it_now,Macbook Air 13 2020 Retina Ssd 512gb I5 10ma Grantia Oficial,new,MLA1652,,2020-08-23T13:49:56.000Z,Capital Federal,19.0,normal,1.0,0.0,5_green,4411.0,335.0,platinum,0.0,MLSERCOFIN,MLA-NOTEBOOKS,Apple MacBook Air A2179
MLA903924284,Apple Macbook,1,gold_pro,1,0,359500.0,MLA16598196,True,Argentina,active,"['loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",188368799,359500.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,1.0,buy_it_now,Notebook Apple Macbook Pro 2020 13.3 I5 8gb 512gb Ssd Cuotas,new,MLA1652,,2021-01-12T12:10:24.000Z,Buenos Aires,0.0,normal,0.98,0.01,5_green,26660.0,1607.0,platinum,0.01,REDNETCORP,MLA-NOTEBOOKS,Apple MacBook Pro A2289
MLA903839702,Apple Macbook,1,gold_special,1,0,265000.0,MLA15913938,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",188368799,265000.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Apple Macbook Air 2020 13.3 Core I7 16gb 512gb Ssd,new,MLA1652,,2021-01-11T16:02:10.000Z,Buenos Aires,,normal,0.98,0.01,5_green,26660.0,1607.0,platinum,0.01,REDNETCORP,MLA-NOTEBOOKS,Apple MacBook Air A2179
MLA881249003,Apple Macbook,1,gold_special,1,0,162740.0,MLA15306716,True,Argentina,active,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",89573481,162740.0,Sin garantía,,MLA-NOTEBOOKS,0.66,buy_it_now,"Macbook Air 13intel Core I5, 8gb Ddr3, Ssd 256gb. Poco Uso",used,MLA1652,,2020-09-28T21:05:48.000Z,Capital Federal,3.0,normal,1.0,0.0,5_green,14.0,1.0,,0.0,VIRREYLORETO 1959,MLA-NOTEBOOKS,Apple MacBook Air A1466
MLA885188434,Apple Macbook,1,gold_pro,1,0,242000.0,MLA15562880,True,Argentina,active,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",169232216,242000.0,Sin garantía,,MLA-NOTEBOOKS,0.81,buy_it_now,"Macbook Pro 13 I5 2,4 4gb Ssd 128 Retina Disp 2013 Impecable",used,MLA1652,,2020-10-23T21:53:56.000Z,Capital Federal,5.0,normal,0.96,0.02,5_green,19298.0,1322.0,platinum,0.02,CYCLES MOTO,MLA-NOTEBOOKS,Apple MacBook Pro A1708 (Mid 2017)
MLA900224107,Apple Macbook,1,gold_special,1,0,239999.0,,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",185245543,239999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.77,buy_it_now,Macbook  Air Mac Book Apple M1 8g 256 Ssd 1350 Usd Palermo,new,MLA1652,,2020-12-07T21:26:11.000Z,Capital Federal,8.0,normal,0.59,0.0,,2.0,7.0,,0.41,PLAZAITALIASTORE,,
MLA903626257,Apple Macbook,1,gold_special,1,0,284500.0,MLA16598196,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible']",188368799,284500.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Apple Macbook Pro 2020 13.3 Core I5 8gb 512gb Ssd,new,MLA1652,,2021-01-08T20:54:42.000Z,Buenos Aires,1.0,normal,0.98,0.01,5_green,26660.0,1607.0,platinum,0.01,REDNETCORP,MLA-NOTEBOOKS,Apple MacBook Pro A2289
MLA898092846,Apple Macbook,1,gold_special,1,0,90000.0,,True,Argentina,active,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",75041082,90000.0,Sin garantía,,MLA-NOTEBOOKS,0.66,buy_it_now,Macbook Pro 15 Quad Core I7 Disco Solido 256g 8gram,used,MLA1652,,2020-11-20T16:27:55.000Z,Capital Federal,9.0,normal,0.95,0.03,3_yellow,137.0,12.0,,0.02,INGAP TOOLS,,
MLA901664731,Apple Macbook,1,gold_special,1,0,100000.0,,True,Argentina,active,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",164032151,100000.0,Garantía del vendedor: 1 meses,,MLA-NOTEBOOKS,0.66,buy_it_now,Macbook Pro 15  2012 I7 2.3 8g 500g Bateria 600 Ciclos,used,MLA1652,,2020-12-19T16:28:36.000Z,Capital Federal,1.0,normal,0.97,0.02,5_green,343.0,107.0,silver,0.01,SERVICIOSAPPLEMAC,,
MLA904027254,Apple Macbook,1,gold_special,2,0,259900.0,MLA16591147,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",150363083,259900.0,Garantía de fábrica: 1 años,,MLA-NOTEBOOKS,0.7,buy_it_now,Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Gold,new,MLA1652,,2021-01-13T01:38:50.000Z,Capital Federal,0.0,normal,0.97,0.0,5_green,40.0,3.0,,0.03,MOSHOTECHVENTAS,MLA-NOTEBOOKS,Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
MLA901456707,Apple Macbook,1,gold_pro,1,0,199000.0,MLA15913938,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",150363083,199000.0,Garantía del vendedor: 1 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Apple Macbook Air I3 8gb Ssd 256gb Gold - New Model,new,MLA1652,,2020-12-17T18:32:15.000Z,Capital Federal,0.0,normal,0.97,0.0,5_green,40.0,3.0,,0.03,MOSHOTECHVENTAS,MLA-NOTEBOOKS,Apple MacBook Air A2179
MLA903520516,Apple Macbook,1,gold_special,2,0,239000.0,MLA15913938,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",150363083,239000.0,Garantía de fábrica: 1 años,,MLA-NOTEBOOKS,0.7,buy_it_now,Apple Macbook Air 13 I5 1.1 Ghz 8gb 512gb Ssd Mvh52ll/a Gold,new,MLA1652,,2021-01-07T22:27:37.000Z,Capital Federal,0.0,normal,0.97,0.0,5_green,40.0,3.0,,0.03,MOSHOTECHVENTAS,MLA-NOTEBOOKS,Apple MacBook Air A2179
MLA739905658,Apple Macbook,500,gold_pro,997,0,4500.0,,True,Argentina,active,"['incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",42259661,4500.0,Garantía del vendedor: 6 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Mantenimiento Mac,new,MLA1652,,2018-07-29T05:08:44.000Z,Capital Federal,56.0,normal,0.98,0.02,3_yellow,200.0,17.0,,0.0,MAG LEON,,
MLA904482026,Apple Macbook,1,gold_special,1,0,259900.0,MLA16591147,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",150363083,259900.0,Garantía de fábrica: 1 años,,MLA-NOTEBOOKS,0.7,buy_it_now,Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Space Gray,new,MLA1652,,2021-01-16T14:36:17.000Z,Capital Federal,1.0,normal,0.97,0.0,5_green,40.0,3.0,,0.03,MOSHOTECHVENTAS,MLA-NOTEBOOKS,Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
MLA904482077,Apple Macbook,1,gold_pro,1,0,329900.0,MLA16591147,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",150363083,329900.0,Garantía de fábrica: 1 años,,MLA-NOTEBOOKS,0.8,buy_it_now,Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Space Gray,new,MLA1652,,2021-01-16T14:37:57.000Z,Capital Federal,0.0,normal,0.97,0.0,5_green,40.0,3.0,,0.03,MOSHOTECHVENTAS,MLA-NOTEBOOKS,Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
MLA903519722,Apple Macbook,1,gold_pro,2,0,299000.0,MLA15913938,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",150363083,299000.0,Garantía de fábrica: 1 años,,MLA-NOTEBOOKS,0.8,buy_it_now,Apple Macbook Air 13 I5 1.1 Ghz 8gb 512gb Ssd Mvh52ll/a Gold,new,MLA1652,,2021-01-07T22:28:39.000Z,Capital Federal,0.0,normal,0.97,0.0,5_green,40.0,3.0,,0.03,MOSHOTECHVENTAS,MLA-NOTEBOOKS,Apple MacBook Air A2179
MLA904027275,Apple Macbook,1,gold_pro,2,0,319000.0,MLA16591147,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",150363083,319000.0,Garantía de fábrica: 1 años,,MLA-NOTEBOOKS,0.8,buy_it_now,Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Gold,new,MLA1652,,2021-01-13T01:40:20.000Z,Capital Federal,0.0,normal,0.97,0.0,5_green,40.0,3.0,,0.03,MOSHOTECHVENTAS,MLA-NOTEBOOKS,Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
MLA884070503,Apple Macbook,1,gold_special,1,0,222049.0,MLA15913938,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",11884210,222049.0,Garantía del vendedor: 3 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Apple Macbook Air Modelo A2179 1.2ghz/16gb/256gb Nuevo,new,MLA1652,,2020-10-15T19:58:00.000Z,Capital Federal,9.0,normal,0.96,0.02,5_green,4789.0,412.0,platinum,0.02,RYKLATINO,MLA-NOTEBOOKS,Apple MacBook Air A2179
MLA865542436,Apple Macbook,1,gold_special,11,2,152553.94,MLA15913938,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",60246795,152553.94,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.66,buy_it_now,Macbook Air I3-1000ng4 256gb Ssd 8gb Ram 13.3puLG Space Gray,new,MLA1652,,2020-07-01T18:57:30.000Z,Córdoba,16.0,normal,0.97,0.01,5_green,6293.0,517.0,platinum,0.02,MAURICOMPUTACION,MLA-NOTEBOOKS,Apple MacBook Air A2179
MLA903997549,Apple Macbook,500,gold_special,1000,1,199999.0,MLA16591146,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",284824585,199999.0,Garantía del vendedor: 3 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Laptop Macbook Air Apple 256gb M1 Chip 16-core Neural Engine,new,MLA1652,,2021-01-12T20:31:40.000Z,Capital Federal,,normal,0.93,0.02,5_green,16686.0,1704.0,platinum,0.05,SKY.VISION ELECTRONICA,MLA-NOTEBOOKS,Apple MacBook Air A2337
MLA898644357,Apple Macbook,1,gold_special,1,0,245004.64,,True,Argentina,active,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",116239336,245004.64,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.7,buy_it_now,Macbook Air 13.3  - I5 Ram 8gb Ssd 256gb Macos Mac,new,MLA1652,,2020-11-25T00:39:32.000Z,Buenos Aires,0.0,normal,0.98,0.01,5_green,5775.0,483.0,platinum,0.01,GRUPO-TECNO,,
MLA853963889,Apple Macbook,1,gold_special,1,0,2500.0,,True,Argentina,active,"['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",63417879,2500.0,Sin garantía,,MLA-NOTEBOOKS,0.4,buy_it_now,Macbook Pro Para Repuestos Sin Memoria Ni Disco,used,MLA1652,,2020-05-07T20:21:29.000Z,Buenos Aires,4.0,normal,1.0,0.0,5_green,236.0,22.0,,0.0,HERNANSITONE,,
MLA883014739,Apple Macbook,1,gold_pro,3,0,490049.0,,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",583145152,490049.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,"Apple Macbook Pro 13,31 Mwp52le/a I5 Gen10 16gb 1tb Ssd ",new,MLA1652,,2020-10-08T15:01:08.000Z,Capital Federal,0.0,normal,0.93,0.07,5_green,180.0,10.0,silver,0.0,ONE_WORLD_LATAM,,
MLA899188537,Apple Macbook,1,gold_special,1,0,85000.0,,True,Argentina,active,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",164032151,85000.0,Garantía del vendedor: 1 meses,,MLA-NOTEBOOKS,0.55,buy_it_now,Macbook Pro 15 2010 I7 2.66gz 8g Ram Ssd 500g Bat Nueva,used,MLA1652,,2020-11-28T18:23:32.000Z,Capital Federal,,normal,0.97,0.02,5_green,343.0,107.0,silver,0.01,SERVICIOSAPPLEMAC,,
MLA869274927,Apple Macbook,1,gold_special,1,0,130000.0,,True,Argentina,active,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",164032151,130000.0,Garantía del vendedor: 1 meses,,MLA-NOTEBOOKS,0.66,buy_it_now,Macbook Pro 15 2012 Quadcore I7 2.3 8g 500g,used,MLA1652,,2020-07-21T03:12:59.000Z,Capital Federal,11.0,normal,0.97,0.02,5_green,343.0,107.0,silver,0.01,SERVICIOSAPPLEMAC,,
MLA899188767,Apple Macbook,1,gold_special,1,0,75000.0,,True,Argentina,active,"['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",164032151,75000.0,,,MLA-NOTEBOOKS,0.55,buy_it_now,Macbook Pro 13 2011 Core I5 2.3 Ghz 8g Ram Hd 500g,used,MLA1652,,2020-11-28T18:30:42.000Z,Capital Federal,7.0,normal,0.97,0.02,5_green,343.0,107.0,silver,0.01,SERVICIOSAPPLEMAC,,
MLA886138630,Apple Macbook,1,gold_pro,15,1,447800.0,,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",110242209,447800.0,Garantía de fábrica: 12 meses,589000,MLA-NOTEBOOKS,0.9,buy_it_now,Apple Macbook Pro 13.3 I5 16gb 1tb Ssd Touch Bar Silver Ctas,new,MLA1652,,2020-10-30T15:47:02.000Z,Capital Federal,7.0,normal,0.97,0.02,5_green,17229.0,899.0,platinum,0.01,VEINTEDOCEPC,,
MLA903339842,Apple Macbook,1,gold_special,1,0,169999.0,MLA15543662,True,Argentina,active,"['immediate_payment', 'cart_eligible']",541855,169999.0,Garantía del vendedor: 3 meses,,MLA-NOTEBOOKS,0.77,buy_it_now,Macbook Air 13 2018 Touch Id Intel I5 - 16 Gb - 256gb ,used,MLA1652,,2021-01-06T18:00:57.000Z,Capital Federal,0.0,normal,1.0,0.0,5_green,1543.0,132.0,gold,0.0,TELOVENDO_ARG,MLA-NOTEBOOKS,Apple MacBook Air A1932 (late 2018)
MLA869735177,Apple Macbook,1,gold_special,4,1,264999.0,,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",310646112,264999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Apple Macbook Air 13 I5 1.1 Ghz 8gb 512gb Ssd Mvh22le/a ,new,MLA1652,,2020-07-23T18:31:01.000Z,Capital Federal,17.0,normal,0.98,0.01,5_green,2492.0,182.0,gold,0.01,OUTTEC,,
