;item_id;product;official_store_id;initial_quantity;seller_address.country.name;buying_mode;title;health;listing_type_id;seller_address.state.name;warranty;status;price;category_id;available_quantity;catalog_product_id;original_price;base_price;accepts_mercadopago;tags;start_time;condition;seller_id;domain_id;sold_quantity;questions_total;user_seller_reputation.level_id;user_seller_reputation.transactions.canceled;user_seller_reputation.power_seller_status;user_user_type;user_seller_reputation.transactions.ratings.neutral;user_seller_reputation.transactions.completed;user_seller_reputation.transactions.ratings.positive;user_seller_reputation.transactions.ratings.negative;user_nickname;product_domain_id;product_sold_quantity;product_name
496;MLA859691014;HP Pavilion;;57;Argentina;buy_it_now;Notebook Hp Core I3 10ma / 16gb + 240 Ssd / 14 Fhd W10 Cuota;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;126866.75;MLA1652;50;MLA15717753;;126866.75;TRUE;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];2020-06-02T21:37:33.000Z;new;105665176;MLA-NOTEBOOKS;0;1.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
497;MLA859692042;HP Pavilion;;57;Argentina;buy_it_now;Notebook Hp Core I3 10ma / 32gb + 480 Ssd / 14 Fhd W10 Cuota;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;140312.75;MLA1652;50;MLA15717753;;140312.75;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-02T21:37:41.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
498;MLA898094008;HP Pavilion;;9;Argentina;buy_it_now;Hp 15 Red 256 Ssd + 8gb Ram / Notebook Intel Gold W10 Cuotas;0.8;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;108554.46;MLA1652;1;;;108554.46;TRUE;['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-11-20T16:32:55.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
499;MLA870738126;HP Pavilion;;1;Argentina;buy_it_now;Notebook Hp Amd Ryzen 3 / 20gb + 240gb Ssd / Win10 Cuotas;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;117569.09;MLA1652;1;MLA15717753;;117569.09;TRUE;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];2020-07-29T15:55:39.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
500;MLA875451002;HP Pavilion;;6;Argentina;buy_it_now;Hp 15 I7 10ma 48gb 256 Ssd / Notebook Intel Win 10 Cuotas;0.8;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;220102.31;MLA1652;1;;;220102.31;TRUE;['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-08-27T22:37:08.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
501;MLA837180531;HP Pavilion;;11;Argentina;buy_it_now;Hp 14 Core I3 10ma 20gb 240 Ssd / Notebook Intel Win 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;101572.21;MLA1652;1;MLA15717753;;101572.21;TRUE;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-02-02T01:25:29.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
502;MLA864368008;HP Pavilion;;19;Argentina;buy_it_now;Notebook Hp Amd Athlon / 32 + 512 Ssd / Micro Edge W10 Cuota;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;121946.51;MLA1652;1;;;121946.51;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-25T03:42:26.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
503;MLA877276316;HP Pavilion;;1;Argentina;buy_it_now;Hp 14  Ryzen 3 20gb + 240 Ssd + 1tb / Notebook Amd W10 Cuota;0.88;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;126533.09;MLA1652;1;MLA15717753;;126533.09;TRUE;['good_quality_picture', 'brand_verified', 'immediate_payment', 'cart_eligible'];2020-09-07T20:52:35.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
504;MLA883753167;HP Pavilion;;6;Argentina;buy_it_now;Hp 14 Core I5 20gb + 480gb Ssd / Notebook Intel Win 10 Cuota;0.8;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;153449.16;MLA1652;1;MLA15717753;;153449.16;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-10-13T21:34:32.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
505;MLA898094980;HP Pavilion;;9;Argentina;buy_it_now;Hp 15 Red 512 Ssd + 8gb Ram / Notebook Intel Gold W10 Cuotas;0.8;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;117518.46;MLA1652;1;;;117518.46;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-11-20T16:33:00.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
506;MLA901229461;HP Pavilion;;1;Argentina;buy_it_now;Notebook Hp Dv4;0.75;gold_special;Capital Federal;Sin garantía;active;12500.0;MLA1652;1;;;12500.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-12-16T03:44:03.000Z;used;85794705;MLA-NOTEBOOKS;0;;5_green;6.0;;normal;0.0;32.0;0.83;0.17;TOPO_DVD;;;
507;MLA840962995;HP Pavilion;;1;Argentina;buy_it_now;Notebook Hp Amd Ryzen 5 Fhd / 512gb + 2tb + 32gb / 15ry Cuot;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;211138.31;MLA1652;1;;;211138.31;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-02-26T05:14:22.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
508;MLA877276318;HP Pavilion;;1;Argentina;buy_it_now;Hp 14  Ryzen 3 20gb + 240 Ssd + 1tb / Notebook Amd Win 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;106510.54;MLA1652;1;MLA15717753;;106510.54;TRUE;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-09-07T20:52:38.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
509;MLA899414003;HP Pavilion;;1;Argentina;buy_it_now;Hp 15.6 Fhd Ryzen 5 512 Ssd + 2tb + 32gb / Notebook Amd W10 ;0.7;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;186828.65;MLA1652;1;;;186828.65;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-11-30T18:29:49.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
510;MLA899672951;HP Pavilion;;2;Argentina;buy_it_now;Notebook Tactil 15.6 I7 10ma 8gb Ssd 512gb Windows 10 Touch;0.77;gold_special;Buenos Aires;Garantía de fábrica: 12 meses;active;162247.65;MLA1652;1;;;162247.65;TRUE;['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];2020-12-02T16:28:43.000Z;new;116239336;MLA-NOTEBOOKS;0;3.0;5_green;483.0;platinum;normal;0.01;5769.0;0.98;0.01;GRUPO-TECNO;;;
511;MLA840961437;HP Pavilion;;2;Argentina;buy_it_now;Notebook Hp Amd Ryzen 5 Fhd / Ssd + Hdd + 20gb / W10 15ry;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;146688.45;MLA1652;1;;;146688.45;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-02-26T04:40:11.000Z;new;105665176;MLA-NOTEBOOKS;1;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
512;MLA855599502;HP Pavilion;;19;Argentina;buy_it_now;Notebook Hp Amd Athlon / 4gb + 480 Ssd / Micro Edge W10 Cuot;0.88;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;97046.51;MLA1652;1;;;97046.51;TRUE;['good_quality_picture', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];2020-05-15T02:37:29.000Z;new;105665176;MLA-NOTEBOOKS;0;1.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
513;MLA859685015;HP Pavilion;;57;Argentina;buy_it_now;Hp 14 Fhd I3 10ma 16gb 128 Ssd / Notebook Intel Win 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;100506.27;MLA1652;50;;;100506.27;TRUE;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-02T21:11:01.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
514;MLA899841669;HP Pavilion;;1;Argentina;buy_it_now;Hp 15.6 Fhd Ryzen 5 1tb + Ssd + 24 / Notebook Touch Cuotas;0.8;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;189126.71;MLA1652;1;;;189126.71;TRUE;['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-12-03T18:48:10.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
515;MLA859684855;HP Pavilion;;57;Argentina;buy_it_now;Hp 14 Fhd I3 10ma 8gb 128 Ssd / Notebook Intel Win 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;95478.27;MLA1652;50;;;95478.27;TRUE;['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];2020-06-02T21:08:50.000Z;new;105665176;MLA-NOTEBOOKS;0;2.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
516;MLA859688880;HP Pavilion;;57;Argentina;buy_it_now;Hp 14 Fhd I3 10ma 8gb 240 Ssd / Notebook Intel Win 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;101763.27;MLA1652;50;;;101763.27;TRUE;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-02T21:22:35.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
517;MLA864368050;HP Pavilion;;19;Argentina;buy_it_now;Hp 14  Athlon 32gb + 980 Ssd / Notebook Amd Win 10;0.77;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;113545.55;MLA1652;1;;;113545.55;TRUE;['good_quality_picture', 'brand_verified', 'immediate_payment', 'cart_eligible'];2020-06-25T03:44:11.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
518;MLA864368767;HP Pavilion;;19;Argentina;buy_it_now;Notebook Hp Amd Athlon / 32 + 980 Ssd / Micro Edge W10 Cuota;0.88;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;134894.51;MLA1652;1;;;134894.51;TRUE;['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];2020-06-25T03:45:09.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
519;MLA859688349;HP Pavilion;;57;Argentina;buy_it_now;Hp 14 Fhd I3 10ma 20gb 480 Ssd / Notebook Intel Win 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;112238.27;MLA1652;50;;;112238.27;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-02T21:28:34.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
520;MLA859692030;HP Pavilion;;57;Argentina;buy_it_now;Notebook Hp Core I3 10ma / 8gb + 128 Ssd / 14 Fhd W10 Cuota;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;113420.75;MLA1652;50;MLA15717753;;113420.75;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-02T21:37:29.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
521;MLA859689444;HP Pavilion;;57;Argentina;buy_it_now;Hp 14 Fhd I3 10ma 32gb 480 Ssd / Notebook Intel Win 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;118104.27;MLA1652;50;;;118104.27;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-02T21:30:17.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
522;MLA902771289;HP Pavilion;;3;Argentina;buy_it_now;Hp 17.3 Fhd I5 10ma 980 Ssd + 20gb / Notebook Dvd-rw W10;0.7;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;170068.65;MLA1652;1;;;170068.65;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-31T16:48:00.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
523;MLA840962858;HP Pavilion;;1;Argentina;buy_it_now;Hp 15 Ryzen 5 Fhd 20gb + 512gb Ssd / Notebook Amd W10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;162610.45;MLA1652;1;;;162610.45;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-02-26T05:07:04.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
524;MLA840962992;HP Pavilion;;1;Argentina;buy_it_now;Notebook Hp Amd Ryzen 5 Fhd / 1tb Hdd + 20gb / 15ry Cuotas;0.8;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;172294.31;MLA1652;1;;;172294.31;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-02-26T05:14:14.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
525;MLA859689794;HP Pavilion;;57;Argentina;buy_it_now;Hp 14 Fhd I3 10ma 20gb 240 Ssd / Notebook Intel Win 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;108467.27;MLA1652;50;;;108467.27;TRUE;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-02T21:27:06.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
526;MLA859691041;HP Pavilion;;57;Argentina;buy_it_now;Notebook Hp Core I3 10ma / 20gb + 240 Ssd / 14 Fhd W10 Cuota;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;128858.75;MLA1652;50;MLA15717753;;128858.75;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-02T21:37:48.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
527;MLA899842457;HP Pavilion;;1;Argentina;buy_it_now;Hp 15.6 Fhd Ryzen 5 512 Ssd + 2tb + 32 / Notebook Touch Cuot;0.8;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;221994.71;MLA1652;1;;;221994.71;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-03T18:47:32.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
528;MLA859692593;HP Pavilion;;57;Argentina;buy_it_now;Notebook Hp Core I3 10ma / 20gb + 480 Ssd / 14 Fhd W10 Cuota;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;133340.75;MLA1652;50;MLA15717753;;133340.75;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-02T21:37:36.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
529;MLA852250285;HP Pavilion;;11;Argentina;buy_it_now;Notebook Hp Core I3 10th Gen / 20gb + 480gb Ssd / Win10 Cuot;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;125145.33;MLA1652;1;;;125145.33;TRUE;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];2020-04-29T18:40:20.000Z;new;105665176;MLA-NOTEBOOKS;0;7.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
530;MLA859687920;HP Pavilion;;57;Argentina;buy_it_now;Hp 14 Fhd I3 10ma 16gb 240 Ssd / Notebook Intel Win 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;106791.27;MLA1652;50;;;106791.27;TRUE;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-02T21:24:10.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
531;MLA902771477;HP Pavilion;;3;Argentina;buy_it_now;Hp 17.3 Fhd I5 10ma 980 Ssd + 20gb / Notebook Dvd-rw Cuotas;0.8;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;202074.71;MLA1652;1;;;202074.71;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-31T17:02:46.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
532;MLA837229688;HP Pavilion;;11;Argentina;buy_it_now;Notebook Hp Core I3 10th Gen / 20gb + 240gb Ssd / W10 Cuotas;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;120663.33;MLA1652;1;MLA15717753;;120663.33;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-02-02T16:35:01.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
533;MLA884197895;HP Pavilion;;2;Argentina;buy_it_now;Hp 15 I3 10ma 16gb + 480gb Ssd / Notebook Intel Win 10 Cuota;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;127199.58;MLA1652;1;MLA15717753;;127199.58;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];2020-10-16T16:27:00.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
534;MLA877273718;HP Pavilion;;1;Argentina;buy_it_now;Hp 14 Ryzen 3 16gb + 1tb Hdd / Notebook Amd Win 10 ;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;97292.54;MLA1652;1;;;97292.54;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];2020-09-07T20:38:56.000Z;new;105665176;MLA-NOTEBOOKS;0;1.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
535;MLA877274953;HP Pavilion;;1;Argentina;buy_it_now;Hp 14 Ryzen 3 16gb + 1tb Hdd / Notebook Amd Win 10 Cuotas;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;115577.09;MLA1652;1;;;115577.09;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-09-07T20:38:58.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
536;MLA870738115;HP Pavilion;;1;Argentina;buy_it_now;Notebook Hp Amd Ryzen 3 / 16gb + 240gb Ssd / Win10 Cuotas;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;115577.09;MLA1652;1;MLA15717753;;115577.09;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-07-29T15:55:37.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
537;MLA870766068;HP Pavilion;;1;Argentina;buy_it_now;Notebook Hp Ryzen 3 3250 8gb + 240 Ssd 14 Hd Windows 10;0.7;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;91643.99;MLA1652;1;MLA15717753;;91643.99;TRUE;['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-07-29T17:12:22.000Z;new;213688384;MLA-NOTEBOOKS;0;;5_green;123.0;silver;normal;0.0;1783.0;1.0;0.0;ECOMLAPTOPS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
538;MLA899167401;HP Pavilion;;3;Argentina;buy_it_now;Hp 17.3 Fhd I5 10ma 1tb Hdd + 12gb / Notebook Dvd-rw W10 ;0.7;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;146604.65;MLA1652;1;;;146604.65;TRUE;['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-11-28T15:05:05.000Z;new;105665176;MLA-NOTEBOOKS;0;2.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
539;MLA870738199;HP Pavilion;;1;Argentina;buy_it_now;Notebook Hp Amd Ryzen 3 / 32gb + 512gb Ssd / Win10 Cuotas;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;131513.09;MLA1652;1;MLA15717753;;131513.09;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-07-29T15:55:53.000Z;new;105665176;MLA-NOTEBOOKS;0;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
540;MLA899840528;HP Pavilion;;1;Argentina;buy_it_now;Hp 15.6 Fhd Ryzen 5 512 Ssd + 20 / Notebook Amd Touch Cuotas;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;198090.71;MLA1652;1;;;198090.71;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-03T18:48:31.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
541;MLA870738153;HP Pavilion;;1;Argentina;buy_it_now;Hp 14  Ryzen 3 20gb + 480 Ssd / Notebook Amd Win 10 Cuotas;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;120059.09;MLA1652;1;MLA15717753;;120059.09;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-07-29T15:55:45.000Z;new;105665176;MLA-NOTEBOOKS;0;1.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
542;MLA884861460;HP Pavilion;;10;Argentina;buy_it_now;Hp 15 Red 128 Ssd + 8gb Ram / Notebook Pentium N5000 W10;0.7;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;95748.94;MLA1652;1;;;95748.94;TRUE;['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-10-21T20:52:40.000Z;new;105665176;MLA-NOTEBOOKS;0;1.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
543;MLA902772244;HP Pavilion;;3;Argentina;buy_it_now;Hp 17.3 Fhd I5 10ma 512 Ssd + 20gb / Notebook Dvd-rw Cuotas;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;197094.71;MLA1652;1;;;197094.71;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-31T17:01:55.000Z;new;105665176;MLA-NOTEBOOKS;0;0.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
