;index;item_id;product;price;accepts_mercadopago;listing_type_id;available_quantity;initial_quantity;original_price;title;category_id;health;catalog_product_id;warranty;domain_id;sold_quantity;buying_mode;official_store_id;seller_address.state.name;start_time;status;condition;tags;seller_address.country.name;seller_id;base_price;questions_total;user_seller_reputation.transactions.completed;user_seller_reputation.transactions.ratings.neutral;user_nickname;user_seller_reputation.transactions.ratings.negative;user_seller_reputation.level_id;user_seller_reputation.transactions.ratings.positive;user_seller_reputation.power_seller_status;user_user_type;user_seller_reputation.transactions.canceled;product_sold_quantity;product_domain_id;product_name
466;466;MLA896159729;Dell XPS;298499.0;TRUE;gold_special;1;10;;Notebook Dell Xps 9370 3840 X 2160 Touchscreen Uhd 4k Laptop;MLA1652;0.62;MLA15252019;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-07T04:51:51.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;4341097;298499.0;;7.0;0.0;EZEQUIELMIN;0.0;;1.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9370
467;467;MLA896155765;Dell XPS;246499.0;TRUE;gold_special;1;10;;Notebook Dell Xps 9370 1920 X 1080 Lcd Laptop Intel Core I5-;MLA1652;0.62;MLA15252019;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-07T03:54:13.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;72973477;246499.0;0.0;4.0;0.0;CAM_JUL2011;0.0;;1.0;;normal;0.0;0.0;MLA-NOTEBOOKS;Dell XPS 9370
468;468;MLA896159986;Dell XPS;344499.0;TRUE;gold_special;1;10;;Notebook Dell Xps 15 7590 15.6 4k Uhd Touch 9th Gen Intel Co;MLA1652;0.62;MLA15316031;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-07T04:51:43.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;4341097;344499.0;;7.0;0.0;EZEQUIELMIN;0.0;;1.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 7590
469;469;MLA876508845;Dell XPS;163499.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9350 13.3-inch High Performance Laptop;MLA1652;0.62;MLA15750288;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:14:47.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;163499.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9350
470;470;MLA896162180;Dell XPS;221499.0;TRUE;gold_special;1;10;;Notebook Dell Xps 9380 Laptop 13.3 Fhd 1920x1080 Intel Core;MLA1652;0.62;MLA15809542;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-07T04:52:00.000Z;active;new;['poor_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;4341097;221499.0;;7.0;0.0;EZEQUIELMIN;0.0;;1.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9380
471;471;MLA896162276;Dell XPS;298499.0;TRUE;gold_special;1;10;;Notebook Dell Xps 9360 Flagship Premium 13.3 Qhd Infinityedg;MLA1652;0.62;MLA15713211;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-07T04:52:07.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;4341097;298499.0;;7.0;0.0;EZEQUIELMIN;0.0;;1.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9360
472;472;MLA896162044;Dell XPS;229499.0;TRUE;gold_special;1;10;;Notebook Dell Xps Xps9343-7273slv 13.3 Inch Qhd+ Touchscreen;MLA1652;0.62;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-07T04:51:52.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;4341097;229499.0;;7.0;0.0;EZEQUIELMIN;0.0;;1.0;;normal;1.0;;;
473;473;MLA876508896;Dell XPS;183499.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 7390 Intel Core I5-10210u X4 1.6ghz 8gb 2;MLA1652;0.62;MLA15483624;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:14:48.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;183499.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 7390
474;474;MLA876509406;Dell XPS;218599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 15 9550 15.6 Ed Laptop Intel Cor®;MLA1652;0.62;MLA16537255;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:11:58.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;218599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9550
475;475;MLA876508607;Dell XPS;216599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9380 Core I7-8565u 16gb Ram 256gb M.2®;MLA1652;0.62;MLA15809542;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:07.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;216599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9380
476;476;MLA876509790;Dell XPS;175499.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9360 Xps9360-5203slv-pus Fhd 1080p Inf;MLA1652;0.62;MLA15713211;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:14:51.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;175499.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9360
477;477;MLA876508691;Dell XPS;199599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9365 2 In 1 Intel I7-8500y 8gb Ram 25®;MLA1652;0.62;MLA15293911;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:21.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;199599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9365
478;478;MLA876508907;Dell XPS;150499.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 9350-1340slv 13.3 Inch Laptop Intel 518;MLA1652;0.62;MLA15750288;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:14:48.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;150499.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9350
479;479;MLA876508847;Dell XPS;174499.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13-9350 Intel Core I5-6200u X2 2.3ghz 8gb;MLA1652;0.62;MLA15750288;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:14:47.000Z;active;new;['incomplete_technical_specs', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;174499.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9350
480;480;MLA876509414;Dell XPS;199599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 9300 Laptop 13.4 Fhd+ Non-touch Intel Co®;MLA1652;0.62;MLA15978623;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:11:59.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;199599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9300
481;481;MLA876509787;Dell XPS;166499.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 9343 13.3 Ultrasharp Qhd+ Touchscreen 320;MLA1652;0.62;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:14:50.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;166499.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;;;
482;482;MLA876510198;Dell XPS;216599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 13.3 Touchscreen 4k Ultra Hd 3840 X 2®;MLA1652;0.62;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:22.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;216599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;;;
483;483;MLA876508563;Dell XPS;175599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9360 Fhd 1080p Infinityedge Laptop In®;MLA1652;0.62;MLA15713211;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:11:49.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;175599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9360
484;484;MLA876508764;Dell XPS;166599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 9350-4007slv Ultrabook 13.3 Qhd 3200x180®;MLA1652;0.62;MLA15750288;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:29.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;166599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9350
485;485;MLA876508887;Dell XPS;166499.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9350slv 13.3 Inch Qhd+ Touchscreen Lap;MLA1652;0.62;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:14:48.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;166499.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;;;
486;486;MLA876510258;Dell XPS;176599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9350 Gold 13.3-inch Qhd+ Touchscr 276®;MLA1652;0.62;MLA15750288;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:34.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;176599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9350
487;487;MLA876509405;Dell XPS;179599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9380 Xps9380-7939slv-pus 8th Gen Inte®;MLA1652;0.62;MLA15809542;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:11:58.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;179599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9380
488;488;MLA876508630;Dell XPS;175599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9360 13.3 Inches Fhd Laptop 7th Gen I®;MLA1652;0.62;MLA15713211;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:12.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;175599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9360
489;489;MLA876508747;Dell XPS;216599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 15-9530 Intel Core I5-4200h X2 2.8ghz 8g®;MLA1652;0.62;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:28.000Z;active;new;['poor_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;216599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;;;
490;490;MLA876508919;Dell XPS;166499.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 9350-1340slv 13.3 Inch Laptop Intel 2875;MLA1652;0.62;MLA15750288;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:14:53.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;166499.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9350
491;491;MLA876509804;Dell XPS;183499.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13-9350 Intel Core I7-6500u X2 2.5ghz 8gb;MLA1652;0.62;MLA15750288;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:15:01.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;183499.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9350
492;492;MLA876510242;Dell XPS;199599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13-9360 Intel Core I5-7200u X2 2.5ghz 8g®;MLA1652;0.62;MLA15713211;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:32.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;199599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9360
493;493;MLA876508562;Dell XPS;213599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9365 Intel Core I7-7y75 X2 1.3ghz 8gb®;MLA1652;0.62;MLA15293911;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:11:49.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;213599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9365
494;494;MLA876508920;Dell XPS;165499.0;TRUE;gold_special;1;10;;Renovada) Dell Xps Xps9350-2007slv 13.3-inch Touchscreen Int;MLA1652;0.62;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:14:53.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;165499.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;;;
495;495;MLA876509446;Dell XPS;183599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9350 Qhd+ 1800p Touch I7-6560u 3.2ghz®;MLA1652;0.62;MLA15750288;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:05.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;183599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9350
496;496;MLA876509618;Dell XPS;199599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9350 Qhd+ 1800p Touch I7-6500u 3. 102®;MLA1652;0.62;MLA15750288;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:25.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;199599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9350
497;497;MLA876509678;Dell XPS;186599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13-9360 Intel Core I7-7560u X2 2.4gh 649®;MLA1652;0.62;MLA15713211;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:31.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;186599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9360
498;498;MLA876509700;Dell XPS;208599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 9370 13.3 4k Uhd Multitouch Thin & Luz L®;MLA1652;0.62;MLA15252019;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:32.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;208599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9370
499;499;MLA876510229;Dell XPS;199599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9360 13.3 Fhd 1080p Laptop 7th Gen In®;MLA1652;0.62;MLA15713211;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:28.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;199599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9360
500;500;MLA876510246;Dell XPS;203599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9350 Gold 13.3-inch Qhd+ Touchscr 507®;MLA1652;0.62;MLA15750288;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:32.000Z;active;new;['incomplete_technical_specs', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;203599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9350
501;501;MLA876510265;Dell XPS;199599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13-9360 Intel Core I7-7560u X2 2.4gh 882®;MLA1652;0.62;MLA15713211;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:35.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;199599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9360
502;502;MLA876508765;Dell XPS;199599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13-9360 Intel Core I7-7560u X2 2.4gh 352®;MLA1652;0.62;MLA15713211;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:29.000Z;active;new;['incomplete_technical_specs', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;199599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9360
503;503;MLA876508788;Dell XPS;197599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9365 Intel Core I5-8200y X2 3.9ghz 8g®;MLA1652;0.62;MLA15293911;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:32.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;197599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9365
504;504;MLA876509408;Dell XPS;204599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9365 Intel Core I5-7y57 X2 1.2ghz 856®;MLA1652;0.62;MLA15293911;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:11:58.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;204599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9365
505;505;MLA876509617;Dell XPS;199599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 Xps9343-8182slv 13.3-inch Touchscreen®;MLA1652;0.62;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:25.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;199599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;;;
506;506;MLA876509722;Dell XPS;162599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps Thin & Luz Laptop 13.3in Full Hd Touch I®;MLA1652;0.62;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:35.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;162599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;;;
507;507;MLA876510182;Dell XPS;199599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9365 13.3in 2 In 1 Laptop Fhd Touchsc®;MLA1652;0.62;MLA15293911;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:18.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;199599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9365
508;508;MLA876510231;Dell XPS;216599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9370 Gaming Laptop Windows 10 Intel I®;MLA1652;0.62;MLA15252019;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:29.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;216599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9370
509;509;MLA876510250;Dell XPS;216599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 15 9550 Laptop 15.6in 4k Uhd 3840 X 2160®;MLA1652;0.62;MLA16537255;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:32.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;216599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9550
510;510;MLA876510259;Dell XPS;199599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13-9360 Intel Core I7-7500u X2 2.7ghz 8g®;MLA1652;0.62;MLA15713211;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:35.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;199599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9360
511;511;MLA876508566;Dell XPS;199599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9360 13.3 Qhd+ Touch Laptop Intel Cor®;MLA1652;0.62;MLA15713211;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:11:50.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;199599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9360
512;512;MLA876508904;Dell XPS;191499.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13-9350 Intel Core I7-6500u X2 2.2ghz 8gb;MLA1652;0.62;MLA15750288;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:14:48.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;191499.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9350
513;513;MLA876509377;Dell XPS;199599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 13 9380 13.3 Inches Ultrabook Core I5-82®;MLA1652;0.62;MLA15809542;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:11:53.000Z;active;new;['good_quality_picture', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];Argentina;638164371;199599.0;0.0;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9380
514;514;MLA876509449;Dell XPS;218599.0;TRUE;gold_special;1;10;;Renovada) Dell Xps 9570 Intel Core I5-8300h X4 2.3ghz 8gb 1®;MLA1652;0.62;MLA15249930;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-03T07:12:06.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;638164371;218599.0;;0.0;1.0;DIJU5794713;0.0;;0.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Dell XPS 9570
